KEGG	GS115_MIT
ppa:PAS_chr3_1149	lcl|CP014717.1_cds_AOA69041.1_2887
ppa:PAS_chr3_1150	lcl|CP014717.1_cds_AOA68380.1_2888
ppa:PAS_chr3_0073	lcl|CP014717.1_cds_AOA68887.1_2889
ppa:PAS_chr3_1151	lcl|CP014717.1_cds_AOA69237.1_2890
ppa:PAS_chr3_0074	lcl|CP014717.1_cds_AOA69340.1_2891
ppa:PAS_chr3_1152	lcl|CP014717.1_cds_AOA68930.1_2892
ppa:PAS_chr3_0075	lcl|CP014717.1_cds_AOA68302.1_2893
ppa:PAS_chr3_0076	lcl|CP014717.1_cds_AOA68951.1_2894
ppa:PAS_chr3_0077	lcl|CP014717.1_cds_AOA68232.1_2895
ppa:PAS_chr3_0078	lcl|CP014717.1_cds_AOA68839.1_2896
ppa:PAS_chr3_0080	lcl|CP014717.1_cds_AOA69403.1_2898
ppa:PAS_chr3_0082	lcl|CP014717.1_cds_AOA69054.1_2899
ppa:PAS_chr3_0083	lcl|CP014717.1_cds_AOA68445.1_2900
ppa:PAS_chr3_0083	lcl|CP014717.1_cds_AOA68445.1_2900
ppa:PAS_chr3_0084	lcl|CP014717.1_cds_AOA68254.1_2901
ppa:PAS_chr3_0085	lcl|CP014717.1_cds_AOA68457.1_2902
ppa:PAS_chr3_0086	lcl|CP014717.1_cds_AOA68752.1_2903
ppa:PAS_chr3_0087	lcl|CP014717.1_cds_AOA69113.1_2904
ppa:PAS_chr3_0089	lcl|CP014717.1_cds_AOA69239.1_2906
ppa:PAS_chr3_0090	lcl|CP014717.1_cds_AOA69396.1_2907
ppa:PAS_chr3_0091	lcl|CP014717.1_cds_AOA68675.1_2909
ppa:PAS_chr3_0091	lcl|CP014717.1_cds_AOA68674.1_2908
ppa:PAS_chr3_0092	lcl|CP014717.1_cds_AOA69411.1_2910
ppa:PAS_chr3_0094	lcl|CP014717.1_cds_AOA68996.1_2911
ppa:PAS_chr3_0095	lcl|CP014717.1_cds_AOA68740.1_2912
ppa:PAS_chr3_0096	lcl|CP014717.1_cds_AOA68279.1_2913
ppa:PAS_chr3_0098	lcl|CP014717.1_cds_AOA68992.1_2914
ppa:PAS_chr3_0099	lcl|CP014717.1_cds_AOA68882.1_2915
ppa:PAS_chr3_0100	lcl|CP014717.1_cds_AOA68330.1_2916
ppa:PAS_chr3_0101	lcl|CP014717.1_cds_AOA68767.1_2918
ppa:PAS_chr3_0102	lcl|CP014717.1_cds_AOA68240.1_2919
ppa:PAS_chr3_0103	lcl|CP014717.1_cds_AOA69320.1_2920
ppa:PAS_chr3_0104	lcl|CP014717.1_cds_AOA68875.1_2921
ppa:PAS_chr3_0105	lcl|CP014717.1_cds_AOA69108.1_2922
ppa:PAS_chr3_1154	lcl|CP014717.1_cds_AOA69235.1_2923
ppa:PAS_chr3_0107	lcl|CP014717.1_cds_AOA68428.1_2924
ppa:PAS_chr3_0108	lcl|CP014717.1_cds_AOA69015.1_2925
ppa:PAS_chr3_0110	lcl|CP014717.1_cds_AOA69110.1_2927
ppa:PAS_chr3_0111	lcl|CP014717.1_cds_AOA69091.1_2928
ppa:PAS_chr3_0112	lcl|CP014717.1_cds_AOA68768.1_2929
ppa:PAS_chr3_0113	lcl|CP014717.1_cds_AOA68972.1_2930
ppa:PAS_chr3_0114	lcl|CP014717.1_cds_AOA69335.1_2931
ppa:PAS_chr3_0115	lcl|CP014717.1_cds_AOA68505.1_2932
ppa:PAS_chr3_0115	lcl|CP014717.1_cds_AOA68505.1_2932
ppa:PAS_chr3_0116	lcl|CP014717.1_cds_AOA69395.1_2933
ppa:PAS_chr3_0117	lcl|CP014717.1_cds_AOA68323.1_2934
ppa:PAS_chr3_0118	lcl|CP014717.1_cds_AOA68880.1_2935
ppa:PAS_chr3_0119	lcl|CP014717.1_cds_AOA68680.1_2936
ppa:PAS_chr3_0120	lcl|CP014717.1_cds_AOA69388.1_2937
ppa:PAS_chr3_0121	lcl|CP014717.1_cds_AOA69368.1_2938
ppa:PAS_chr3_0122	lcl|CP014717.1_cds_AOA68297.1_2939
ppa:PAS_chr3_0123	lcl|CP014717.1_cds_AOA68670.1_2940
ppa:PAS_chr3_0124	lcl|CP014717.1_cds_AOA69363.1_2941
ppa:PAS_chr3_0125	lcl|CP014717.1_cds_AOA68722.1_2942
ppa:PAS_chr3_0126	lcl|CP014717.1_cds_AOA68577.1_2943
ppa:PAS_chr3_0127	lcl|CP014717.1_cds_AOA69105.1_2944
ppa:PAS_chr3_0129	lcl|CP014717.1_cds_AOA68557.1_2948
ppa:PAS_chr3_0130	lcl|CP014717.1_cds_AOA68648.1_2949
ppa:PAS_chr3_0131	lcl|CP014717.1_cds_AOA68881.1_2950
ppa:PAS_chr3_0132	lcl|CP014717.1_cds_AOA69313.1_2951
ppa:PAS_chr3_0133	lcl|CP014717.1_cds_AOA69050.1_2952
ppa:PAS_chr3_0134	lcl|CP014717.1_cds_AOA69071.1_2953
ppa:PAS_chr3_0134	lcl|CP014717.1_cds_AOA68367.1_2954
ppa:PAS_chr3_0135	lcl|CP014717.1_cds_AOA68965.1_2955
ppa:PAS_chr3_0136	lcl|CP014717.1_cds_AOA68278.1_2956
ppa:PAS_chr3_0138	lcl|CP014717.1_cds_AOA68906.1_2957
ppa:PAS_chr3_0139	lcl|CP014717.1_cds_AOA68385.1_2958
ppa:PAS_chr3_0140	lcl|CP014717.1_cds_AOA69238.1_2959
ppa:PAS_chr3_1155	lcl|CP014717.1_cds_AOA69306.1_2960
ppa:PAS_chr3_0141	lcl|CP014717.1_cds_AOA68949.1_2961
ppa:PAS_chr3_0142	lcl|CP014717.1_cds_AOA68912.1_2962
ppa:PAS_chr3_0143	lcl|CP014717.1_cds_AOA69186.1_2963
ppa:PAS_chr3_0144	lcl|CP014717.1_cds_AOA68731.1_2964
ppa:PAS_chr3_0146	lcl|CP014717.1_cds_AOA68685.1_2966
ppa:PAS_chr3_0147	lcl|CP014717.1_cds_AOA68806.1_2967
ppa:PAS_chr3_0148	lcl|CP014717.1_cds_AOA68220.1_2968
ppa:PAS_chr3_0149	lcl|CP014717.1_cds_AOA69379.1_2969
ppa:PAS_chr3_0150	lcl|CP014717.1_cds_AOA68903.1_2970
ppa:PAS_chr3_0152	lcl|CP014717.1_cds_AOA68795.1_2972
ppa:PAS_chr3_1156	lcl|CP014717.1_cds_AOA68470.1_2973
ppa:PAS_chr3_0154	lcl|CP014717.1_cds_AOA68834.1_2975
ppa:PAS_chr3_0156	lcl|CP014717.1_cds_AOA69102.1_2978
ppa:PAS_chr3_0157	lcl|CP014717.1_cds_AOA68443.1_2979
ppa:PAS_chr3_0158	lcl|CP014717.1_cds_AOA68639.1_2980
ppa:PAS_chr3_0159	lcl|CP014717.1_cds_AOA68558.1_2981
ppa:PAS_chr3_0160	lcl|CP014717.1_cds_AOA68897.1_2982
ppa:PAS_chr3_0162	lcl|CP014717.1_cds_AOA68835.1_2983
ppa:PAS_chr3_0164	lcl|CP014717.1_cds_AOA68413.1_2987
ppa:PAS_chr3_0165	lcl|CP014717.1_cds_AOA68706.1_2988
ppa:PAS_chr3_0166	lcl|CP014717.1_cds_AOA68540.1_2989
ppa:PAS_chr3_1157	lcl|CP014717.1_cds_AOA69128.1_2990
ppa:PAS_chr3_1157	lcl|CP014717.1_cds_AOA69128.1_2990
ppa:PAS_chr3_0167	lcl|CP014717.1_cds_AOA68326.1_2991
ppa:PAS_chr3_0168	lcl|CP014717.1_cds_AOA68246.1_2992
ppa:PAS_chr3_0169	lcl|CP014717.1_cds_AOA68419.1_2993
ppa:PAS_chr3_1158	lcl|CP014717.1_cds_AOA68199.1_2994
ppa:PAS_chr3_0171	lcl|CP014717.1_cds_AOA68530.1_2995
ppa:PAS_chr3_0172	lcl|CP014717.1_cds_AOA68782.1_2996
ppa:PAS_chr3_0173	lcl|CP014717.1_cds_AOA68571.1_2997
ppa:PAS_chr3_0174	lcl|CP014717.1_cds_AOA69075.1_2998
ppa:PAS_chr3_0174	lcl|CP014717.1_cds_AOA69075.1_2998
ppa:PAS_chr3_0175	lcl|CP014717.1_cds_AOA68453.1_2999
ppa:PAS_chr3_0176	lcl|CP014717.1_cds_AOA69316.1_3000
ppa:PAS_chr3_1159	lcl|CP014717.1_cds_AOA68517.1_3001
ppa:PAS_chr3_1160	lcl|CP014717.1_cds_AOA68606.1_3002
ppa:PAS_chr3_1160	lcl|CP014717.1_cds_AOA68606.1_3002
ppa:PAS_chr3_0177	lcl|CP014717.1_cds_AOA68497.1_3003
ppa:PAS_chr3_0178	lcl|CP014717.1_cds_AOA68684.1_3004
ppa:PAS_chr3_0179	lcl|CP014717.1_cds_AOA68787.1_3005
ppa:PAS_chr3_0180	lcl|CP014717.1_cds_AOA68764.1_3006
ppa:PAS_chr3_0181	lcl|CP014717.1_cds_AOA68988.1_3007
ppa:PAS_chr3_0182	lcl|CP014717.1_cds_AOA69049.1_3008
ppa:PAS_chr3_0183	lcl|CP014717.1_cds_AOA69116.1_3009
ppa:PAS_chr3_0184	lcl|CP014717.1_cds_AOA68286.1_3010
ppa:PAS_chr3_0184	lcl|CP014717.1_cds_AOA68285.1_3011
ppa:PAS_chr3_0184	lcl|CP014717.1_cds_AOA68285.1_3011
ppa:PAS_chr3_0185	lcl|CP014717.1_cds_AOA68718.1_3012
ppa:PAS_chr3_0186	lcl|CP014717.1_cds_AOA68777.1_3013
ppa:PAS_chr3_0188	lcl|CP014717.1_cds_AOA68293.1_3014
ppa:PAS_chr3_0189	lcl|CP014717.1_cds_AOA69131.1_3015
ppa:PAS_chr3_0191	lcl|CP014717.1_cds_AOA69107.1_3016
ppa:PAS_chr3_0192	lcl|CP014717.1_cds_AOA69118.1_3017
ppa:PAS_chr3_0193	lcl|CP014717.1_cds_AOA68206.1_3018
ppa:PAS_chr3_0195	lcl|CP014717.1_cds_AOA68759.1_3019
ppa:PAS_chr3_0196	lcl|CP014717.1_cds_AOA69350.1_3020
ppa:PAS_chr3_0197	lcl|CP014717.1_cds_AOA69141.1_3021
ppa:PAS_chr3_0198	lcl|CP014717.1_cds_AOA68747.1_3022
ppa:PAS_chr3_0199	lcl|CP014717.1_cds_AOA68813.1_3023
ppa:PAS_chr3_0200	lcl|CP014717.1_cds_AOA68686.1_3024
ppa:PAS_chr3_0202	lcl|CP014717.1_cds_AOA69285.1_3026
ppa:PAS_chr3_0203	lcl|CP014717.1_cds_AOA68292.1_3027
ppa:PAS_chr3_0204	lcl|CP014717.1_cds_AOA69279.1_3028
ppa:PAS_chr3_0205	lcl|CP014717.1_cds_AOA69065.1_3029
ppa:PAS_chr3_0205	lcl|CP014717.1_cds_AOA69065.1_3029
ppa:PAS_chr3_0206	lcl|CP014717.1_cds_AOA69409.1_3030
ppa:PAS_chr3_0207	lcl|CP014717.1_cds_AOA68471.1_3031
ppa:PAS_chr3_0208	lcl|CP014717.1_cds_AOA68344.1_3032
ppa:PAS_chr3_0209	lcl|CP014717.1_cds_AOA69381.1_3033
ppa:PAS_chr3_1161	lcl|CP014717.1_cds_AOA68491.1_3034
ppa:PAS_chr3_0210	lcl|CP014717.1_cds_AOA69084.1_3036
ppa:PAS_chr3_0211	lcl|CP014717.1_cds_AOA68884.1_3037
ppa:PAS_chr3_0212	lcl|CP014717.1_cds_AOA68201.1_3038
ppa:PAS_chr3_0213	lcl|CP014717.1_cds_AOA68976.1_3039
ppa:PAS_chr3_0214	lcl|CP014717.1_cds_AOA68840.1_3040
ppa:PAS_chr3_0215	lcl|CP014717.1_cds_AOA69154.1_3042
ppa:PAS_chr3_1162	lcl|CP014717.1_cds_AOA68669.1_3043
ppa:PAS_chr3_1163	lcl|CP014717.1_cds_AOA68415.1_3044
ppa:PAS_chr3_0216	lcl|CP014717.1_cds_AOA69051.1_3045
ppa:PAS_chr3_0217	lcl|CP014717.1_cds_AOA68583.1_3046
ppa:PAS_chr3_0218	lcl|CP014717.1_cds_AOA69005.1_3047
ppa:PAS_chr3_0219	lcl|CP014717.1_cds_AOA68569.1_3048
ppa:PAS_chr3_0220	lcl|CP014717.1_cds_AOA68866.1_3049
ppa:PAS_chr3_0221	lcl|CP014717.1_cds_AOA69206.1_3050
ppa:PAS_chr3_0222	lcl|CP014717.1_cds_AOA69334.1_3051
ppa:PAS_chr3_1164	lcl|CP014717.1_cds_AOA68459.1_3052
ppa:PAS_chr3_0223	lcl|CP014717.1_cds_AOA68818.1_3053
ppa:PAS_chr3_1165	lcl|CP014717.1_cds_AOA68596.1_3054
ppa:PAS_chr3_0224	lcl|CP014717.1_cds_AOA68653.1_3055
ppa:PAS_chr3_0225	lcl|CP014717.1_cds_AOA69211.1_3056
ppa:PAS_chr3_0226	lcl|CP014717.1_cds_AOA68282.1_3057
ppa:PAS_chr3_0227	lcl|CP014717.1_cds_AOA68823.1_3058
ppa:PAS_chr3_0228	lcl|CP014717.1_cds_AOA68224.1_3059
ppa:PAS_chr3_0229	lcl|CP014717.1_cds_AOA68911.1_3060
ppa:PAS_chr3_0230	lcl|CP014717.1_cds_AOA69234.1_3062
ppa:PAS_chr3_0230	lcl|CP014718.1_cds_AOA70404.1_4647
ppa:PAS_chr3_0230	lcl|CP014716.1_cds_AOA68105.1_1681
ppa:PAS_chr3_0230	lcl|CP014716.1_cds_AOA68105.1_1681
ppa:PAS_chr3_1167	lcl|CP014717.1_cds_AOA68371.1_3063
ppa:PAS_chr3_1168	lcl|CP014717.1_cds_AOA69033.1_3064
ppa:PAS_chr3_1169	lcl|CP014717.1_cds_AOA69205.1_3065
ppa:PAS_chr3_0231	lcl|CP014717.1_cds_AOA69134.1_3066
ppa:PAS_chr3_0232	lcl|CP014717.1_cds_AOA68859.1_3067
ppa:PAS_chr3_0233	lcl|CP014717.1_cds_AOA68723.1_3068
ppa:PAS_chr3_0234	lcl|CP014717.1_cds_AOA68921.1_3069
ppa:PAS_chr3_0235	lcl|CP014717.1_cds_AOA68472.1_3070
ppa:PAS_chr3_0236	lcl|CP014717.1_cds_AOA68742.1_3071
ppa:PAS_chr3_0238	lcl|CP014717.1_cds_AOA69358.1_3073
ppa:PAS_chr3_0239	lcl|CP014717.1_cds_AOA68907.1_3074
ppa:PAS_chr3_1170	lcl|CP014717.1_cds_AOA68802.1_3075
ppa:PAS_chr3_0240	lcl|CP014717.1_cds_AOA68492.1_3076
ppa:PAS_chr3_0241	lcl|CP014717.1_cds_AOA68791.1_3077
ppa:PAS_chr3_0242	lcl|CP014717.1_cds_AOA68760.1_3078
ppa:PAS_chr3_0243	lcl|CP014717.1_cds_AOA69136.1_3079
ppa:PAS_chr3_0245	lcl|CP014717.1_cds_AOA69269.1_3080
ppa:PAS_chr3_0245	lcl|CP014717.1_cds_AOA69269.1_3080
ppa:PAS_chr3_0246	lcl|CP014717.1_cds_AOA68504.1_3081
ppa:PAS_chr3_0247	lcl|CP014717.1_cds_AOA68556.1_3082
ppa:PAS_chr3_0248	lcl|CP014717.1_cds_AOA69305.1_3083
ppa:PAS_chr3_0249	lcl|CP014717.1_cds_AOA68425.1_3084
ppa:PAS_chr3_0250	lcl|CP014717.1_cds_AOA68977.1_3085
ppa:PAS_chr3_0251	lcl|CP014717.1_cds_AOA68704.1_3086
ppa:PAS_chr3_0252	lcl|CP014717.1_cds_AOA68489.1_3087
ppa:PAS_chr3_0253	lcl|CP014717.1_cds_AOA68499.1_3088
ppa:PAS_chr3_1171	lcl|CP014717.1_cds_AOA68609.1_3089
ppa:PAS_chr3_0255	lcl|CP014717.1_cds_AOA68995.1_3090
ppa:PAS_chr3_0256	lcl|CP014717.1_cds_AOA68962.1_3091
ppa:PAS_chr3_0257	lcl|CP014717.1_cds_AOA68379.1_3092
ppa:PAS_chr3_0258	lcl|CP014717.1_cds_AOA68562.1_3093
ppa:PAS_chr3_0259	lcl|CP014717.1_cds_AOA68655.1_3094
ppa:PAS_chr3_0260	lcl|CP014717.1_cds_AOA68352.1_3095
ppa:PAS_chr3_0261	lcl|CP014717.1_cds_AOA68426.1_3096
ppa:PAS_chr3_0262	lcl|CP014717.1_cds_AOA69150.1_3097
ppa:PAS_chr3_1172	lcl|CP014717.1_cds_AOA68494.1_3098
ppa:PAS_chr3_0263	lcl|CP014717.1_cds_AOA68959.1_3099
ppa:PAS_chr3_0264	lcl|CP014717.1_cds_AOA69130.1_3100
ppa:PAS_chr3_0265	lcl|CP014717.1_cds_AOA68424.1_3101
ppa:PAS_chr3_0265	lcl|CP014717.1_cds_AOA68424.1_3101
ppa:PAS_chr3_0266	lcl|CP014717.1_cds_AOA68922.1_3102
ppa:PAS_chr3_1173	lcl|CP014717.1_cds_AOA69133.1_3103
ppa:PAS_chr3_0267	lcl|CP014717.1_cds_AOA69422.1_3104
ppa:PAS_chr3_0268	lcl|CP014717.1_cds_AOA68940.1_3105
ppa:PAS_chr3_0269	lcl|CP014717.1_cds_AOA68526.1_3106
ppa:PAS_chr3_0270	lcl|CP014717.1_cds_AOA69081.1_3107
ppa:PAS_chr3_0271	lcl|CP014717.1_cds_AOA68967.1_3108
ppa:PAS_chr3_0271	lcl|CP014717.1_cds_AOA68967.1_3108
ppa:PAS_chr3_0272	lcl|CP014717.1_cds_AOA69261.1_3109
ppa:PAS_chr3_0273	lcl|CP014717.1_cds_AOA68393.1_3110
ppa:PAS_chr3_0275	lcl|CP014717.1_cds_AOA68598.1_3111
ppa:PAS_chr3_0276	lcl|CP014717.1_cds_AOA69360.1_3112
ppa:PAS_chr3_0277	lcl|CP014717.1_cds_AOA68325.1_3113
ppa:PAS_chr3_0278	lcl|CP014717.1_cds_AOA68439.1_3114
ppa:PAS_chr3_0279	lcl|CP014717.1_cds_AOA69072.1_3115
ppa:PAS_chr3_0280	lcl|CP014717.1_cds_AOA69419.1_3116
ppa:PAS_chr3_0281	lcl|CP014717.1_cds_AOA69123.1_3117
ppa:PAS_chr3_1174	lcl|CP014717.1_cds_AOA68797.1_3118
ppa:PAS_chr3_0282	lcl|CP014717.1_cds_AOA68410.1_3119
ppa:PAS_chr3_0283	lcl|CP014717.1_cds_AOA68234.1_3120
ppa:PAS_chr3_0284	lcl|CP014717.1_cds_AOA68550.1_3121
ppa:PAS_chr3_0285	lcl|CP014717.1_cds_AOA69016.1_3122
ppa:PAS_chr3_0286	lcl|CP014717.1_cds_AOA68221.1_3123
ppa:PAS_chr3_0287	lcl|CP014717.1_cds_AOA69126.1_3124
ppa:PAS_chr3_0289	lcl|CP014717.1_cds_AOA69058.1_3125
ppa:PAS_chr3_0290	lcl|CP014717.1_cds_AOA68390.1_3126
ppa:PAS_chr3_0291	lcl|CP014717.1_cds_AOA68423.1_3127
ppa:PAS_chr3_1175	lcl|CP014717.1_cds_AOA68270.1_3128
ppa:PAS_chr3_0292	lcl|CP014717.1_cds_AOA68635.1_3129
ppa:PAS_chr3_1176	lcl|CP014717.1_cds_AOA68808.1_3130
ppa:PAS_chr3_1176	lcl|CP014715.1_cds_AOA66870.1_515
ppa:PAS_chr3_0293	lcl|CP014717.1_cds_AOA68328.1_3131
ppa:PAS_chr3_0294	lcl|CP014717.1_cds_AOA69399.1_3132
ppa:PAS_chr3_0294	lcl|CP014717.1_cds_AOA68751.1_3133
ppa:PAS_chr3_0295	lcl|CP014717.1_cds_AOA68751.1_3133
ppa:PAS_chr3_0297	lcl|CP014717.1_cds_AOA69088.1_3136
ppa:PAS_chr3_0298	lcl|CP014717.1_cds_AOA69256.1_3137
ppa:PAS_chr3_0299	lcl|CP014717.1_cds_AOA68735.1_3138
ppa:PAS_chr3_0300	lcl|CP014717.1_cds_AOA69357.1_3139
ppa:PAS_chr3_0301	lcl|CP014717.1_cds_AOA68865.1_3140
ppa:PAS_chr3_0302	lcl|CP014717.1_cds_AOA69407.1_3141
ppa:PAS_chr3_0303	lcl|CP014717.1_cds_AOA69165.1_3142
ppa:PAS_chr3_0305	lcl|CP014717.1_cds_AOA68945.1_3143
ppa:PAS_chr3_0306	lcl|CP014717.1_cds_AOA68727.1_3144
ppa:PAS_chr3_0307	lcl|CP014717.1_cds_AOA68649.1_3145
ppa:PAS_chr3_0308	lcl|CP014717.1_cds_AOA69209.1_3146
ppa:PAS_chr3_0309	lcl|CP014717.1_cds_AOA69095.1_3147
ppa:PAS_chr3_0310	lcl|CP014717.1_cds_AOA69391.1_3148
ppa:PAS_chr3_0311	lcl|CP014717.1_cds_AOA68867.1_3149
ppa:PAS_chr3_0312	lcl|CP014717.1_cds_AOA69233.1_3150
ppa:PAS_chr3_0313	lcl|CP014717.1_cds_AOA68478.1_3151
ppa:PAS_chr3_0315	lcl|CP014717.1_cds_AOA68710.1_3152
ppa:PAS_chr3_0315	lcl|CP014717.1_cds_AOA68710.1_3152
ppa:PAS_chr3_0315	lcl|CP014716.1_cds_AOA67548.1_1559
ppa:PAS_chr3_0316	lcl|CP014717.1_cds_AOA68229.1_3153
ppa:PAS_chr3_0318	lcl|CP014717.1_cds_AOA68757.1_3154
ppa:PAS_chr3_0319	lcl|CP014717.1_cds_AOA69398.1_3155
ppa:PAS_chr3_0320	lcl|CP014717.1_cds_AOA68739.1_3156
ppa:PAS_chr3_0321	lcl|CP014717.1_cds_AOA68252.1_3157
ppa:PAS_chr3_0322	lcl|CP014717.1_cds_AOA68730.1_3158
ppa:PAS_chr3_0322	lcl|CP014717.1_cds_AOA68730.1_3158
ppa:PAS_chr3_0322	lcl|CP014717.1_cds_AOA68730.1_3158
ppa:PAS_chr3_0324	lcl|CP014717.1_cds_AOA69112.1_3159
ppa:PAS_chr3_0325	lcl|CP014717.1_cds_AOA68950.1_3160
ppa:PAS_chr3_0326	lcl|CP014717.1_cds_AOA68889.1_3161
ppa:PAS_chr3_0326	lcl|CP014717.1_cds_AOA68889.1_3161
ppa:PAS_chr3_0327	lcl|CP014717.1_cds_AOA69321.1_3162
ppa:PAS_chr3_0327	lcl|CP014717.1_cds_AOA68551.1_3163
ppa:PAS_chr3_0329	lcl|CP014717.1_cds_AOA68784.1_3164
ppa:PAS_chr3_0330	lcl|CP014717.1_cds_AOA68422.1_3165
ppa:PAS_chr3_0331	lcl|CP014717.1_cds_AOA68245.1_3166
ppa:PAS_chr3_0332	lcl|CP014717.1_cds_AOA68662.1_3167
ppa:PAS_chr3_0333	lcl|CP014717.1_cds_AOA68308.1_3168
ppa:PAS_chr3_0334	lcl|CP014717.1_cds_AOA68211.1_3169
ppa:PAS_chr3_0336	lcl|CP014717.1_cds_AOA68854.1_3171
ppa:PAS_chr3_0337	lcl|CP014717.1_cds_AOA68487.1_3172
ppa:PAS_chr3_0338	lcl|CP014717.1_cds_AOA68622.1_3173
ppa:PAS_chr3_0339	lcl|CP014717.1_cds_AOA68235.1_3174
ppa:PAS_chr3_1177	lcl|CP014717.1_cds_AOA68534.1_3175
ppa:PAS_chr3_0340	lcl|CP014717.1_cds_AOA68841.1_3176
ppa:PAS_chr3_0341	lcl|CP014717.1_cds_AOA69190.1_3177
ppa:PAS_chr3_0342	lcl|CP014717.1_cds_AOA69262.1_3178
ppa:PAS_chr3_1178	lcl|CP014717.1_cds_AOA68432.1_3179
ppa:PAS_chr3_1179	lcl|CP014717.1_cds_AOA69296.1_3180
ppa:PAS_chr3_0344	lcl|CP014717.1_cds_AOA68701.1_3181
ppa:PAS_chr3_0345	lcl|CP014717.1_cds_AOA69152.1_3182
ppa:PAS_chr3_0346	lcl|CP014717.1_cds_AOA68805.1_3183
ppa:PAS_chr3_0347	lcl|CP014717.1_cds_AOA68719.1_3184
ppa:PAS_chr3_0348	lcl|CP014717.1_cds_AOA69188.1_3185
ppa:PAS_chr3_0349	lcl|CP014717.1_cds_AOA69094.1_3186
ppa:PAS_chr3_1180	lcl|CP014717.1_cds_AOA68982.1_3187
ppa:PAS_chr3_0350	lcl|CP014717.1_cds_AOA68737.1_3188
ppa:PAS_chr3_0351	lcl|CP014717.1_cds_AOA68664.1_3189
ppa:PAS_chr3_0352	lcl|CP014717.1_cds_AOA69129.1_3190
ppa:PAS_chr3_0354	lcl|CP014717.1_cds_AOA69254.1_3191
ppa:PAS_chr3_0354	lcl|CP014717.1_cds_AOA69254.1_3191
ppa:PAS_chr3_0355	lcl|CP014717.1_cds_AOA69309.1_3192
ppa:PAS_chr3_0356	lcl|CP014717.1_cds_AOA68481.1_3193
ppa:PAS_chr3_0357	lcl|CP014717.1_cds_AOA69318.1_3194
ppa:PAS_chr3_0358	lcl|CP014717.1_cds_AOA69006.1_3195
ppa:PAS_chr3_0359	lcl|CP014717.1_cds_AOA68416.1_3196
ppa:PAS_chr3_0360	lcl|CP014717.1_cds_AOA68460.1_3197
ppa:PAS_chr3_0361	lcl|CP014717.1_cds_AOA69045.1_3198
ppa:PAS_chr3_1181	lcl|CP014717.1_cds_AOA68815.1_3199
ppa:PAS_chr3_0362	lcl|CP014717.1_cds_AOA68303.1_3200
ppa:PAS_chr3_0363	lcl|CP014717.1_cds_AOA69353.1_3201
ppa:PAS_chr3_0364	lcl|CP014717.1_cds_AOA68872.1_3202
ppa:PAS_chr3_1182	lcl|CP014717.1_cds_AOA68377.1_3203
ppa:PAS_chr3_0365	lcl|CP014717.1_cds_AOA69204.1_3204
ppa:PAS_chr3_0365	lcl|CP014718.1_cds_AOA70404.1_4647
ppa:PAS_chr3_0366	lcl|CP014717.1_cds_AOA69349.1_3205
ppa:PAS_chr3_0367	lcl|CP014717.1_cds_AOA69259.1_3206
ppa:PAS_chr3_0368	lcl|CP014717.1_cds_AOA68402.1_3207
ppa:PAS_chr3_0369	lcl|CP014717.1_cds_AOA68333.1_3208
ppa:PAS_chr3_0370	lcl|CP014717.1_cds_AOA69194.1_3209
ppa:PAS_chr3_0371	lcl|CP014717.1_cds_AOA68541.1_3210
ppa:PAS_chr3_0372	lcl|CP014717.1_cds_AOA68738.1_3211
ppa:PAS_chr3_0374	lcl|CP014717.1_cds_AOA68262.1_3212
ppa:PAS_chr3_0375	lcl|CP014717.1_cds_AOA69042.1_3213
ppa:PAS_chr3_1183	lcl|CP014717.1_cds_AOA68365.1_3214
ppa:PAS_chr3_0376	lcl|CP014717.1_cds_AOA69173.1_3215
ppa:PAS_chr3_1184	lcl|CP014717.1_cds_AOA68842.1_3216
ppa:PAS_chr3_1184	lcl|CP014717.1_cds_AOA69283.1_3217
ppa:PAS_chr3_1184	lcl|CP014717.1_cds_AOA68925.1_3218
ppa:PAS_chr3_0377	lcl|CP014717.1_cds_AOA68925.1_3218
ppa:PAS_chr3_0377	lcl|CP014717.1_cds_AOA69283.1_3217
ppa:PAS_chr3_0377	lcl|CP014717.1_cds_AOA68842.1_3216
ppa:PAS_chr3_0378	lcl|CP014717.1_cds_AOA69390.1_3219
ppa:PAS_chr3_0379	lcl|CP014717.1_cds_AOA69217.1_3220
ppa:PAS_chr3_0380	lcl|CP014717.1_cds_AOA68355.1_3221
ppa:PAS_chr3_0381	lcl|CP014717.1_cds_AOA68237.1_3222
ppa:PAS_chr3_0383	lcl|CP014717.1_cds_AOA68953.1_3223
ppa:PAS_chr3_0384	lcl|CP014717.1_cds_AOA68744.1_3224
ppa:PAS_chr3_0385	lcl|CP014717.1_cds_AOA69010.1_3225
ppa:PAS_chr3_0386	lcl|CP014717.1_cds_AOA68597.1_3226
ppa:PAS_chr3_1185	lcl|CP014717.1_cds_AOA68939.1_3227
ppa:PAS_chr3_0387	lcl|CP014717.1_cds_AOA68602.1_3228
ppa:PAS_chr3_0388	lcl|CP014717.1_cds_AOA69046.1_3229
ppa:PAS_chr3_0389	lcl|CP014717.1_cds_AOA68546.1_3230
ppa:PAS_chr3_0390	lcl|CP014717.1_cds_AOA69034.1_3231
ppa:PAS_chr3_1186	lcl|CP014717.1_cds_AOA69074.1_3232
ppa:PAS_chr3_0391	lcl|CP014717.1_cds_AOA69198.1_3233
